	B-cells_Memory B-cells_Memory B-cells	B-cells_Naive B-cells_Naive B-cells	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 1	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 2	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 1	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 2	CAFs_Myofibroblast-like CAFs_Transitioning CAFs	Endothelial_Lymphatic_endothelial_Lymphatic_endothelial	Endothelial_Pericyte-like endothelial cells_Pericyte-like endothelial cells	Endothelial_Stalk-like endothelial cells_Stalk-like endothelial cells	Endothelial_Tip-like endothelial cells_Tip-like endothelial cells	Epithelial_cancer_Her2_SC	Epithelial_cancer_LumB_SC	Epithelial_normal_Luminal Progenitors	Epithelial_normal_Mature Luminal	Epithelial_normal_Myoepithelial	Myeloid_Cycling_Cycling Myeloid	Myeloid_DCs_cDC1	Myeloid_DCs_cDC2	Myeloid_DCs_pDC	Myeloid_Macrophage_LAM 1	Myeloid_Macrophage_LAM 2	Myeloid_Macrophage_Macrophage 1	Myeloid_Macrophage_Macrophage 2	Myeloid_Monocyte_Monocyte 1	Myeloid_Monocyte_Monocyte 2	Plasmablasts_Plasmablasts_Plasmablasts	SMCs_Differeniated SMCs_Differeniated SMCs 2	SMCs_Differeniated SMCs_Differeniated SMCs 3	SMCs_Differeniated SMCs_Transitioning SMCs 1	SMCs_Immature SMCs_Immature SMCs 1	SMCs_Immature SMCs_Immature SMCs 2	T-cells_CD4+ T-cells_CD4+ T-cells 1	T-cells_CD4+ T-cells_CD4+ T-cells 2	T-cells_CD4+ T-cells_T-Regs	T-cells_CD4+ T-cells_Tfh cells	T-cells_CD8+ T-cells_CD8+ T-cells 1	T-cells_CD8+ T-cells_CD8+ T-cells 4	T-cells_CD8+ T-cells_CD8+ T-cells 5	T-cells_CD8+ T-cells_Exhausted CD8+ T-cells	T-cells_Cycling_Cycling T-cells	T-cells_NK cells_NK cells	T-cells_NKT_NKT
3970x9491	1.2360352e-10	1.234718e-10	1.2389337e-10	1.2355096000000001e-10	0.015265615	0.021288243999999998	1.2405533999999998e-10	1.2343248999999998e-10	0.0047706434999999995	1.237014e-10	0.008818886	0.14230171	0.25455284	1.2373468e-10	0.3342274	0.006385691999999999	0.03946176	1.2358985e-10	1.2342613e-10	0.019715553	0.019324267	0.014488448000000001	0.011757431	1.2363018000000002e-10	1.2371178e-10	0.024547612000000003	0.04072947	1.2378164e-10	1.237814e-10	0.010527597	1.2360965e-10	1.2402363999999998e-10	1.2382155e-10	1.2394773000000002e-10	1.238773e-10	1.2368748e-10	1.237198e-10	1.2354437e-10	0.022069447000000002	0.006198403000000001	1.2387588000000002e-10	1.23848e-10	0.0035690481
3732x9629	1.6518288e-10	1.6565362e-10	0.077498205	1.6581135e-10	1.658588e-10	0.017915698	1.6575159e-10	0.001385102	1.6558442e-10	0.010183728000000001	0.010921218	0.14354338	0.16634873	0.024907831000000002	0.20954202	0.022394635	1.6616468e-10	1.6611999e-10	1.6587936999999999e-10	0.008317816	0.020975032999999997	1.6599553999999998e-10	0.05793341	0.0018322244	1.6599457e-10	0.060451187	0.054483305999999995	1.6532124e-10	0.020762274	1.6560371e-10	1.6557969e-10	1.6513248e-10	1.6590151000000002e-10	1.6571713e-10	0.038366317999999996	1.6560465e-10	1.6588379e-10	0.017283483999999998	1.6577215e-10	1.6599679e-10	0.015151821999999999	1.6609306e-10	0.01980253
3970x9764	0.007749025	9.349913e-11	0.009282321999999999	9.878546600000001e-11	0.023967646000000002	9.317157e-11	9.3525174e-11	9.31833e-11	0.008498186	9.333467e-11	0.008658942	0.1700104	0.26202676	0.03919755	0.29481548	9.345135e-11	9.3342147e-11	9.3397005e-11	9.34403e-11	9.3271134e-11	0.05126635	0.017245824	0.007768180699999999	2.2238794e-10	9.349110400000001e-11	0.012378874	0.0265769	9.337955e-11	0.0008156227400000001	9.32779e-11	9.348166e-11	9.34608e-11	9.3409655e-11	9.349592e-11	9.336440600000001e-11	9.3475054e-11	9.313266e-11	0.01501019	9.328733e-11	0.044731747	9.3404305e-11	9.323183000000001e-11	9.317866999999999e-11
3733x9902	1.7973023e-10	1.7991544e-10	0.10292675	1.8000984e-10	0.02213101	0.0012655407000000001	1.8005173999999998e-10	1.7945655e-10	1.8029195e-10	1.7978131000000002e-10	0.020057645	0.024627813999999998	0.15736045	0.05354837	0.21288495	0.015786074	1.7981529e-10	1.8044022e-10	0.026776862999999998	1.7974258e-10	1.8027888e-10	1.8011562e-10	0.13158937	1.7980018999999998e-10	1.8035075e-10	0.020621466	0.09111297	1.800064e-10	1.801036e-10	1.7957605e-10	1.796096e-10	1.7950823e-10	0.026618347999999997	1.8057793999999999e-10	0.029112363	0.017937241	0.007451859	1.8012696e-10	0.038190924	1.8075196000000002e-10	1.8037484e-10	1.8012525e-10	1.8007577e-10
3971x10037	0.007469295999999999	1.2153152e-10	0.0012324217999999999	0.0041767396	1.2142956000000002e-10	0.008897611	0.018225279	1.2109973999999998e-10	0.012262216000000001	1.21231e-10	0.008422116	0.19229503	0.22556652	0.041474093	0.32277784	0.01721129	1.2166278e-10	1.2166695e-10	1.2174751000000002e-10	1.2182928e-10	0.036547054	1.2134621000000002e-10	1.215438e-10	1.2131104e-10	1.2145365e-10	0.0321861	0.027096756	1.2156676000000002e-10	0.007087879	0.008228619	1.2140061000000002e-10	0.0066100825	1.2145826999999998e-10	1.215007e-10	1.2136706e-10	0.009143923	1.2144044e-10	1.2142423e-10	1.2122499e-10	1.2170201000000001e-10	1.2146708999999998e-10	0.013089225	1.210949e-10
3734x10175	0.0038555097	1.2091128000000001e-10	0.033038933	1.2090758e-10	1.209205e-10	1.2099063e-10	0.015006461	0.02041964	1.2089951e-10	1.2066038e-10	0.0014650554999999998	0.11605522	0.21756549	0.07202671	0.30857629999999997	1.2135047e-10	1.2118925e-10	1.2064566000000002e-10	1.2110515e-10	0.0019593544	1.2129286e-10	1.2104488e-10	0.082087755	1.2102203e-10	1.2102364e-10	0.016291134	0.033897582	1.2098855e-10	0.0032331321999999997	1.2075041000000001e-10	1.2095303e-10	1.205647e-10	1.2114859e-10	1.2085778e-10	0.0070485090000000005	1.2111022e-10	1.2086216999999998e-10	0.053636357	1.2107813e-10	0.013836963	1.2137061999999999e-10	1.2075753999999998e-10	1.2086147e-10
3972x10310	1.1807298e-10	0.0031989487	0.027064776000000002	1.1799846000000002e-10	1.1800363e-10	0.03511946	0.0016651673	1.1773407e-10	0.0052151284000000004	1.180293e-10	0.0051003015	0.06375752400000001	0.23640391	0.060946573	0.34028596	1.1809953999999998e-10	1.1814821000000001e-10	0.013792273999999998	1.1812411e-10	0.0044904663	0.031648524	1.1802592e-10	0.06945829	1.1790442e-10	1.183968e-10	1.1811713e-10	0.028480375	1.1807635e-10	1.1800386e-10	1.1805315e-10	0.018182343	1.1802817e-10	0.007286582	1.1830358999999999e-10	1.1800926e-10	1.1784505e-10	1.1825486000000002e-10	0.046441317	1.1812434e-10	1.1812096e-10	1.1775293e-10	1.179341e-10	0.0014620797
3735x10448	8.738781e-11	8.726305e-11	0.0061468566	0.0039596013	0.013796501000000001	8.7375975e-11	8.7545124e-11	0.0015472287	8.718819e-11	0.00783122	8.7497884e-11	0.07486349	0.2636179	0.031576212	0.47247195	8.775326e-11	8.763133e-11	0.0014829676000000002	8.743449e-11	0.0024319903	0.020849714	8.7631e-11	0.0046624513	8.766293000000001e-11	0.0018459582999999999	0.019146991999999998	0.020143326	8.727038e-11	0.0031660781	8.759139e-11	8.737680999999999e-11	0.0041350694	8.727204399999999e-11	8.734731999999999e-11	8.730851e-11	8.735798e-11	8.766761e-11	0.046324505999999994	8.7348975e-11	8.737097e-11	8.725673e-11	8.734731999999999e-11	8.718919e-11
3973x10583	1.455343e-10	1.4562872e-10	0.03172696	1.4583386e-10	1.4592207e-10	1.459769e-10	1.459062e-10	0.0050846473	1.4579771e-10	0.008628661	1.4626061e-10	0.11133789	0.26225412	0.027068336000000002	0.36737913	0.0018487581	1.459524e-10	1.4571931000000002e-10	1.4591538e-10	0.011866105	0.0020033738	1.461173e-10	0.03577919	0.028440503	1.4638871999999998e-10	0.027397748	0.022799425	1.4600224e-10	0.011333224	0.00028922723	1.4594656e-10	1.457838e-10	1.4596271e-10	1.4588783e-10	1.4595156000000002e-10	0.009233089	1.4589618e-10	0.017441863000000002	1.4641889e-10	0.008260134	1.4578325e-10	1.4570625e-10	0.009827705
3736x10721	0.0015984012	8.9898936e-11	0.011755861999999999	0.00041596135	0.003947171	8.984579e-11	9.005046e-11	8.977025e-11	8.995381500000001e-11	0.007494036	0.012920862	0.062059887	0.27846858	0.03407351	0.46210733	8.9840135e-11	8.990339e-11	8.989756e-11	8.9817e-11	9.010991e-11	0.013085636000000001	9.009359e-11	9.023701e-11	0.02047205	9.005219e-11	0.0046536443	0.02457802	9.007744e-11	0.0033346033000000003	9.004978e-11	9.012092e-11	0.002861897	9.022841e-11	9.0151005e-11	8.98955e-11	0.0010558966	9.0212234e-11	0.030694352	8.990305e-11	0.02355846	8.984733e-11	0.00086375227	8.9857795e-11
3974x10856	1.0324867e-10	1.0347084e-10	1.0371407e-10	0.0009452989300000001	0.0048371465	1.034154e-10	1.0362726e-10	0.0023885951	1.03501235e-10	0.0009438186	0.009856139	0.06164869	0.32700095	0.03637097	0.38630217	0.010218988	0.004863001	0.0043999865	2.2592266000000002e-10	0.00027368995	0.0018948814	1.0369173000000001e-10	1.0358083000000001e-10	0.013773483000000001	0.015539518	0.02350257	0.007125657	1.0339606999999999e-10	1.0368855e-10	1.0380115500000001e-10	0.030810034	1.03574704e-10	1.0364821999999999e-10	1.0371309e-10	1.03625296e-10	1.03521185e-10	1.0349986e-10	0.043988775	1.0339075e-10	0.01331577	1.0355515e-10	1.03534605e-10	1.0335840999999999e-10
3737x10994	1.1324403e-10	0.0034143990000000003	0.008803109	0.009687053000000001	1.1371415e-10	1.1366730500000001e-10	1.1353882e-10	1.1306188600000001e-10	1.1322935e-10	0.014729626499999999	1.13184434e-10	0.09072655	0.31133740000000004	0.006265827	0.39347497	1.133936e-10	1.13595355e-10	0.0098067755	0.0017326814000000002	0.006718083299999999	0.008561828	1.134533e-10	0.01447557	1.1344703600000001e-10	0.034032032000000004	1.1360944e-10	0.006476350600000001	1.1310373000000001e-10	0.012278118999999999	0.011375933000000001	0.002497545	1.1343059e-10	1.1328399999999999e-10	1.1320516999999999e-10	1.1331554399999999e-10	1.1333436000000001e-10	1.1363826000000001e-10	0.04044674	1.1353536000000001e-10	0.0049949140000000005	1.1336223999999998e-10	0.008164471999999999	1.1339986999999999e-10
3974x11129	1.2796307e-10	1.280014e-10	1.2807612e-10	0.016057678	1.2810031000000001e-10	0.0017220812	0.008138144	1.2811009e-10	0.0062787416	0.0008794203	0.009395098000000001	0.039795257	0.33795854	0.04289078	0.38224709999999995	1.2794744e-10	1.2796234e-10	1.2779501000000002e-10	1.2820393000000001e-10	1.2784523e-10	1.2815553999999998e-10	1.2818903e-10	1.2822718e-10	0.047216583	1.2851659e-10	0.021258948	0.024160396	1.2775529e-10	1.2777844e-10	1.2795648e-10	0.0028058388	1.2823598e-10	1.2806e-10	1.2788377e-10	1.2822475e-10	0.0020024536999999998	1.2780061999999998e-10	0.014610133999999999	1.285747e-10	0.038494278	1.2786133000000002e-10	1.2810789e-10	0.0040886253
3737x11267	0.0037891907000000002	0.0018402005	1.4719423e-10	0.001819997	1.4689357e-10	0.0061401767000000005	0.0032084694	0.017989526000000002	1.4717963e-10	1.4701662e-10	1.468311e-10	0.096590415	0.25259742	0.047720004	0.4240503	0.0021942062	1.4717542e-10	1.4693027e-10	1.4675971999999999e-10	0.0058426945	0.03343384	0.0062785354	1.468664e-10	1.4744825e-10	1.4744235e-10	0.019052107	0.019321607	1.47151e-10	1.4713191999999998e-10	1.4746315e-10	0.0063964264	1.4751914e-10	1.4684987e-10	1.4685715e-10	1.4687928999999998e-10	1.4723915e-10	1.466503e-10	0.0007064151600000001	1.4695073000000001e-10	0.05102857	1.4713556999999998e-10	1.4677091000000002e-10	1.466973e-10
3975x11402	2.1271879e-10	0.00867503	2.1312695e-10	0.012528313000000001	2.1320623e-10	0.007929998	2.1345647000000002e-10	2.1247469e-10	2.1260929e-10	2.1265999e-10	0.0085988855	0.15043421	0.25970465	0.02203296	0.4146147	0.0068229680000000004	2.1318143e-10	2.1327376e-10	0.0014575260999999998	2.1259144e-10	2.1319442999999997e-10	0.008581615	2.1367155e-10	0.012341225	2.1368743999999998e-10	0.020905124	0.009986123000000001	0.0037901086999999997	2.1366667000000003e-10	2.1311193e-10	2.1375145e-10	2.1264335e-10	2.1281052000000003e-10	2.134691e-10	2.1312897000000003e-10	2.129839e-10	2.1356399e-10	0.022419455	2.1304201e-10	0.02681859	2.130347e-10	0.0023585584	2.1302777999999997e-10
3738x11539	1.0207098e-10	1.0215278e-10	1.0228809e-10	1.0222763000000001e-10	1.02011816e-10	0.0037797038	1.0266258e-10	1.0210311e-10	1.01924295e-10	0.0037185397999999997	1.02173825e-10	0.08546672	0.3187231	0.035729256	0.43551597	1.01884064e-10	1.02539886e-10	0.007260443	1.0253596999999999e-10	1.0211538e-10	0.018465662	1.0242729e-10	0.0035629598	0.024377726000000002	1.024656e-10	0.0056158854	0.0073864055	1.0223134e-10	0.0049692113	1.0229824e-10	1.02147325e-10	0.00070658734	1.02241667e-10	1.0227931e-10	1.0227170500000001e-10	1.0222256e-10	1.0224615e-10	0.030142864	1.02090066e-10	1.0247595e-10	1.02493736e-10	0.012182992	0.0023959416
3976x11675	1.4162077e-10	1.4183352e-10	1.4182323e-10	1.4165509e-10	1.4183055e-10	1.416913e-10	0.008443591	1.4179538e-10	1.4184164e-10	0.009774348	1.4221738000000001e-10	0.022341437999999998	0.32423568	0.04086281	0.47810959999999997	1.4182594e-10	1.4189873e-10	1.4183867e-10	1.4192146e-10	1.4183676000000001e-10	0.012041956000000001	1.4166669e-10	1.4177537e-10	0.03799096	1.4204496e-10	0.017385475	0.026487945	1.4157892e-10	0.00922259	1.4158566e-10	1.4156999e-10	1.4163024e-10	1.4177076000000002e-10	1.4190983e-10	1.4163618e-10	1.4164347e-10	1.4181918e-10	0.013103617	1.4161754e-10	1.4166913000000002e-10	1.4165805e-10	1.414855e-10	1.4173374e-10
3739x11812	8.306425e-11	8.306599e-11	8.308184e-11	8.2931426e-11	8.300865e-11	8.2937913e-11	8.2928574e-11	8.30587e-11	8.2877025e-11	8.2968764e-11	0.0034626115	0.067011625	0.33912542	0.029088434	0.46971402	8.311701999999999e-11	8.3177604e-11	8.308976e-11	8.3181406e-11	0.009057571	0.011505933999999999	8.3162845e-11	8.317981999999999e-11	8.315413000000001e-11	0.023967382000000002	8.3246646e-11	0.011369299	8.291845e-11	8.3170304e-11	0.0118645	8.305918e-11	8.295088e-11	8.305664499999999e-11	8.294645500000001e-11	8.3014984e-11	0.003979227	8.3035426e-11	0.01705875	8.308880999999999e-11	1.0727580000000001e-09	8.320790600000001e-11	8.298823399999999e-11	0.0027951617
3977x11948	1.616051e-10	1.6168807e-10	1.6144244e-10	1.6162485e-10	1.613818e-10	1.6205731000000002e-10	0.0022907482999999997	1.6173185e-10	0.0026838556	0.008729578	1.6141782e-10	0.06766277	0.35540903	0.044971533	0.41961417	1.6119504e-10	1.615404e-10	4.5731705e-10	0.016197452	1.6147787e-10	0.0028899356	0.007598326999999999	1.6172043000000001e-10	0.008792122	1.6210401000000002e-10	0.0023637393	0.014232057	1.6159863999999998e-10	1.6175375e-10	1.6190191e-10	1.6149665e-10	0.007950616	1.6163286e-10	1.618133e-10	1.6148033000000002e-10	1.6178368000000001e-10	1.6144643999999998e-10	0.038388017999999996	1.6188802e-10	1.6174265e-10	1.6134516000000001e-10	1.6149511000000002e-10	0.00022602593999999996
3740x12085	0.002803975	8.263108e-11	0.0073359823	8.271606999999999e-11	8.281205e-11	8.2707556e-11	8.284428000000001e-11	8.262604e-11	8.26273e-11	8.261280500000001e-11	0.0021630537	0.10327771	0.33265573	0.041667115	0.43651116	8.2674596e-11	8.296841e-11	8.266498000000001e-11	0.0089282235	8.259925e-11	8.2964295e-11	8.2571686e-11	8.2654404e-11	0.019258767	8.273974000000001e-11	8.272964000000001e-11	0.008024662	8.263281999999999e-11	8.262650999999999e-11	0.00220057	0.006920204	8.267869e-11	8.2497384e-11	8.26675e-11	8.267743000000001e-11	0.00344508	0.0029908046000000003	0.01531786	8.264432e-11	0.006499079499999999	8.2982496e-11	8.297110999999999e-11	8.259705e-11
3978x12221	1.3987071000000001e-10	0.0037210733	1.394219e-10	0.011832791	1.394392e-10	1.3935943000000002e-10	1.3935968e-10	1.3925049e-10	0.009044593	1.3923668e-10	0.0011663641999999999	0.09443633	0.32120509999999997	0.01696738	0.41979036	1.395536e-10	1.396215e-10	1.3985231000000002e-10	0.0015095631	1.394017e-10	1.4015004e-10	1.397603e-10	0.014310435	0.025634252000000003	1.4000817e-10	0.01952207	0.008135045	1.3955147e-10	1.3939107e-10	1.3970435e-10	0.011598571	1.3934401e-10	1.3933311e-10	1.3948281e-10	1.3939877e-10	1.3953046000000002e-10	1.3940195e-10	0.041125968	1.394219e-10	1.3941738e-10	1.3930468000000001e-10	1.3962043e-10	1.3946792e-10
3741x12358	0.0031466840000000003	8.463458e-11	0.0035754794	8.458051600000001e-11	8.443545e-11	8.451328000000001e-11	8.446589e-11	8.452004e-11	8.459939000000001e-11	8.479681e-11	8.459423399999999e-11	0.1103911	0.3258752	0.04976316	0.43730125	8.4548424e-11	8.4645395e-11	8.45839e-11	8.466558000000001e-11	0.0060550454	8.457406e-11	8.460876e-11	8.46651e-11	0.006725349	0.01453115	0.005426574	0.008048772	8.442884599999999e-11	8.464635999999999e-11	8.466623e-11	8.46086e-11	0.008349448	8.442434e-11	8.463345e-11	8.464298e-11	8.4543254e-11	8.450199e-11	0.0208107	8.458085e-11	8.4638935e-11	8.460698000000001e-11	8.440743e-11	8.436880400000001e-11
3979x12494	1.7947993e-10	1.7989978e-10	1.7974407e-10	1.7984521999999999e-10	1.7998628000000001e-10	1.7981778999999998e-10	1.7960286e-10	1.7986444e-10	0.0031226361	1.7986787e-10	0.01181542	0.091878586	0.27871817	0.09880649	0.38260219	1.8015146e-10	0.0008888203	0.010858966000000001	0.007816251	4.0096e-05	1.8028623000000001e-10	1.8008345e-10	1.7958027e-10	0.045686300000000006	1.8012843999999998e-10	0.0046580923	0.023193332999999997	1.7991383e-10	1.8067176000000002e-10	0.0014915026	0.013803565	1.7967208e-10	1.79966e-10	1.7956177e-10	1.7956554e-10	1.7983423999999998e-10	1.795152e-10	0.024619505	1.7968751e-10	1.7948711999999998e-10	1.7973548999999999e-10	1.7967106e-10	1.7954053999999998e-10
3742x12631	1.0666265e-10	1.0659187e-10	1.0677827e-10	0.007718148	1.0685018e-10	1.0696478e-10	1.0690257e-10	1.0673306000000001e-10	1.0670701e-10	1.0669988999999999e-10	0.0038111754999999997	0.050785158	0.32819918	0.021463437000000002	0.46766812	1.0726757e-10	1.0694948e-10	0.013612595	1.0709707e-10	1.0665146e-10	1.06973756e-10	0.0008099149000000001	0.009104908	0.026407402000000003	1.0729723999999999e-10	0.0013076349	0.01450293	1.0681758999999999e-10	1.0675565e-10	1.0709686000000001e-10	0.020289931	1.0700845e-10	1.0695315500000001e-10	1.068351e-10	1.06839176e-10	1.0665674599999999e-10	1.0679823000000001e-10	0.03358751	1.0677785e-10	1.0679496000000001e-10	1.0680597399999999e-10	1.0675525e-10	0.0007318610000000001
3979x12767	0.0036624286	1.7412327e-10	1.7412029e-10	0.0035293773	1.7426978999999998e-10	1.737991e-10	1.7414585e-10	1.7421961000000001e-10	0.0135294655	1.7453723000000002e-10	0.009561405	0.103463575	0.27380174	0.061567425999999995	0.40057927	1.748171e-10	1.7457252e-10	1.743692e-10	0.006283874599999999	1.7407943e-10	1.7500927e-10	1.7450763000000002e-10	0.0175451	0.017717376	1.7465313e-10	1.7487446e-10	0.027802227000000002	1.7437453e-10	0.011831531000000001	1.7463747e-10	1.7430803e-10	1.7412095e-10	1.744191e-10	1.742329e-10	1.744587e-10	1.7429606e-10	1.7403562e-10	0.049125135	1.7407048e-10	1.7441278e-10	1.7422093e-10	1.742216e-10	1.7389924e-10
3742x12904	1.3951816e-10	1.3877371e-10	1.389485e-10	0.007136930200000001	1.3872871000000001e-10	1.3883777e-10	1.3863242e-10	1.3869035e-10	0.006206756999999999	1.3900603999999998e-10	1.3962437e-10	0.08854765	0.2724612	0.031367105	0.44361958	1.3917502e-10	1.3938994e-10	0.013179861999999999	1.3907896999999999e-10	1.3919228e-10	0.0032180892	1.396265e-10	0.027888864	0.01198925	1.3940564e-10	0.0052681817	0.010263303	1.3860679e-10	1.3897104e-10	1.3880627e-10	1.390352e-10	0.012259801	1.3920025e-10	1.3908613e-10	1.3883196000000002e-10	0.004138226599999999	1.3956525e-10	0.059048145999999996	0.0034070940000000003	1.3945989e-10	1.3888411e-10	1.3905854e-10	1.3888016e-10
3980x13040	1.283415e-10	1.2822868999999999e-10	1.2852326e-10	1.2846739e-10	0.016235687	1.2867411000000001e-10	1.2846126000000002e-10	0.019674607	1.2846493e-10	0.0038713575	1.2848846e-10	0.010996763	0.3554516	0.052560776	0.41651016	1.2830308e-10	1.2882441e-10	1.2902827e-10	1.2853406e-10	0.012384883000000001	1.2839241999999998e-10	1.2837773e-10	1.2856004e-10	0.029734137	1.2856495e-10	0.035344616	0.008767468	0.004086533	1.2866111e-10	1.287544e-10	1.2862063e-10	0.010110875	1.2834076999999999e-10	1.2840223e-10	1.2841521000000002e-10	1.2845709e-10	1.2830283e-10	0.024270382000000004	1.2823702e-10	1.2829206e-10	1.2849213000000002e-10	1.2822258999999998e-10	1.2814043e-10
3743x13177	0.0080066845	1.0948228e-10	1.0984896000000001e-10	0.006804868	0.0057171172999999995	1.09457644e-10	1.0957211499999999e-10	1.094161e-10	1.0979051000000001e-10	1.09666824e-10	0.004284095999999999	0.05283924	0.32278556	0.040770642	0.45311874	1.09536796e-10	0.011993513	1.0977963e-10	0.011633517	1.0964905e-10	1.0963169e-10	1.0963628999999999e-10	1.0969338999999999e-10	0.027818548	1.0980267e-10	0.010430664000000001	0.034154836	1.0959385e-10	1.09403375e-10	1.0969256000000002e-10	1.09872424e-10	0.006038609	1.0942967e-10	1.09475186e-10	1.0947998000000001e-10	1.0947288e-10	1.0942423999999999e-10	0.0032212321999999997	1.0945034499999999e-10	1.0942654e-10	0.00038211660000000004	1.0997138600000001e-10	1.0966933600000001e-10
3981x13313	1.3346955e-10	0.0033075986	1.3336089e-10	1.3339499e-10	0.01640108	1.3366316000000002e-10	1.3334436e-10	1.3334589e-10	0.027291762	0.010120905	0.0014054432	0.103146255	0.25674567	0.06719104	0.3606033	1.3355665e-10	1.3355053e-10	1.3356785e-10	1.3336879e-10	1.3327571000000002e-10	0.0055582086	1.3367567e-10	1.3383154e-10	0.026341358	1.3381803e-10	0.020445013	0.02192366	0.0070231915	1.3359562e-10	0.031419218	1.3363692e-10	1.3353321e-10	1.3328791e-10	1.3346778000000002e-10	0.009387274000000001	1.3350952e-10	1.3343342e-10	0.02889392	1.3326275e-10	1.3381214e-10	1.3343061e-10	0.0027949896	1.3322767e-10
3744x13450	0.005320423	7.761005e-11	7.742670400000001e-11	7.745551e-11	7.758059499999999e-11	7.7388464e-11	7.756624e-11	7.756698e-11	7.761966999999999e-11	7.7432026e-11	0.0028336190000000003	0.099358805	0.30349782	0.05383290000000001	0.45364058	7.7386694e-11	7.761256e-11	7.764158000000001e-11	7.7647805e-11	7.752601e-11	7.7768895e-11	7.767002e-11	7.752779e-11	0.01758889	0.0017276633999999999	7.7855125e-11	0.017758345	7.753888000000001e-11	7.7654175e-11	7.763626e-11	7.7662314e-11	0.011339307	7.754243e-11	7.765788000000001e-11	7.743424e-11	7.754361e-11	7.782202e-11	0.026182452000000002	7.7458324e-11	7.776607e-11	7.758429e-11	0.005569775	0.0013495367000000002
3982x13586	1.4654837e-10	1.462044e-10	1.4625516000000002e-10	1.4650114e-10	1.466496e-10	1.4669043999999998e-10	1.4668063999999999e-10	1.4650225e-10	0.0044726804	1.466644e-10	0.0058308686	0.057014257	0.32220158	0.05850794	0.35462263	0.0047497964	1.4675816000000002e-10	1.4645643e-10	0.004597544	0.014458012	1.4666694e-10	1.4657436e-10	0.011148441	0.037191592	0.06801405	1.4668819e-10	0.017828491999999998	1.4643659e-10	0.0131785525	1.4672205e-10	1.4652908e-10	0.015566165	1.4639555e-10	1.4674388e-10	1.4667868e-10	0.008172099	1.4662974e-10	0.0024452969	1.464961e-10	1.4656543e-10	1.4667700000000003e-10	1.4633218e-10	1.4623007e-10
3745x13723	8.981888e-11	8.9822476e-11	8.98451e-11	9.0048566e-11	9.024767e-11	8.997439599999999e-11	8.982333e-11	8.963986e-11	8.955356e-11	8.996101e-11	8.983893e-11	0.12674044	0.28503459999999997	0.01744896	0.48645294	8.985418e-11	9.021945e-11	8.988709e-11	9.016509e-11	8.984081500000001e-11	0.012610153	9.005543000000001e-11	9.009838e-11	9.033688e-11	0.025377748999999998	9.0124165e-11	0.013554185	8.995895e-11	9.002109e-11	8.9965986e-11	9.008498e-11	0.015980051999999998	9.001903e-11	8.990476e-11	0.013986482	9.010698e-11	8.987012e-11	0.0011367664	8.98026e-11	9.00168e-11	0.0016776541	8.984235e-11	8.970879e-11
3983x13859	1.495358e-10	1.4960826000000002e-10	1.4990675e-10	1.5006353e-10	1.4956117e-10	1.494115e-10	0.00629026	1.49501e-10	1.4951698e-10	1.4947192e-10	1.4944199e-10	1.5006181000000002e-10	0.35775632	0.100852154	0.41708812	2.5732635e-10	1.4979414e-10	1.4976129e-10	1.496585e-10	1.4932659e-10	1.4957288000000001e-10	1.4953637e-10	0.020091126	0.03399771	1.503136e-10	0.028678700000000005	0.0073173465	1.4957659e-10	0.004715454	1.4980786e-10	1.498973e-10	0.0054776469999999996	1.4993135e-10	0.004800152	1.4973643e-10	1.4968075e-10	1.4946394e-10	0.0038988444	1.4939809e-10	1.4959028e-10	1.492816e-10	0.0090361275	1.4943487e-10
3746x13996	0.008923608000000001	6.158165600000001e-11	6.129818000000001e-11	6.1308e-11	6.142552e-11	6.127539000000001e-11	6.131888e-11	6.123086999999999e-11	6.1348704e-11	6.1367314e-11	0.0034178558000000003	0.1250628	0.25400534	0.13212231	0.43582353	6.139108000000001e-11	6.1660524e-11	6.136755e-11	6.143946e-11	6.122713e-11	0.008518531	6.136053e-11	6.1371644e-11	6.144345e-11	6.141356999999999e-11	0.007594598	0.004965642	6.129455e-11	6.131794399999999e-11	0.0059570726	6.158565e-11	6.160821e-11	6.155018000000001e-11	6.144262e-11	6.143395e-11	0.0036895925	6.152202e-11	0.008921204	6.136334e-11	6.157438000000001e-11	0.0009980571000000001	6.152225e-11	6.136180999999999e-11
3984x14132	1.4203681000000001e-10	0.008375367	1.426134e-10	0.005734109	0.011164533999999999	0.02603983	0.0033636787	1.4235548999999998e-10	1.4267298e-10	1.423544e-10	0.006325649599999999	0.008130136999999999	0.3587101	0.09834258	0.3721744	1.4208043999999998e-10	0.00017896281000000003	1.4233893e-10	1.4243344e-10	1.4235577e-10	0.02825606	0.0038885646000000004	1.4282981999999999e-10	1.4275818000000002e-10	1.4282764e-10	1.4259409e-10	0.01787085	1.4216935e-10	1.4214142e-10	1.4226374e-10	0.031473298	1.4267898e-10	1.4230472e-10	1.422879e-10	1.4223961e-10	1.4203384e-10	1.4207095e-10	0.019971956000000003	1.4238266000000001e-10	1.4231478000000002e-10	1.4231451e-10	1.4213383e-10	1.4197181e-10
